Codigo especie,Province,Locality,Toponim,Latitude / Y,Longitude / X,Altitude,Min. altitude,Max. altitude,Ecosistem,Source,Year of publication,Year of collection,Authors,Morfometrics,Ecology,Behaviour,Call
322,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
392,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
385,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
454,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
194,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
109,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
725,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
722,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
579,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
45,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
405,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
309,3,Arenillas,Reserva Arenillas,"-3,51","-80,14",null,0,300,Bosque desiduo de tierras bajas/Matorral seco tropical,Assessment,2015,2003,13,no,no,no,no
448,13,Asunción,Yunguilla,"-3,1833333333","-79,2833333333",null,1550,2600,Bosque húmedo/Matorral seco,Assessment,2015,2003,13,no,no,no,no
396,13,Asunción,Yunguilla,"-3,1833333333","-79,2833333333",null,1550,2600,Bosque húmedo/Matorral seco,Assessment,2015,2003,13,no,no,no,no
58,13,Asunción,Yunguilla,"-3,1833333333","-79,2833333333",null,1550,2600,Bosque húmedo/Matorral seco,Assessment,2015,2003,13,no,no,no,no
448,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
552,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
169,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
331,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
269,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
102,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
73,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
250,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
572,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
558,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
362,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
602,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
396,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
444,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
322,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
63,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
454,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
579,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
405,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
68,3,Piñas,Buenaventura,"-3,66","-79,77",null,500,1150,Bosque de neblina/Bosque nublado muy húmedo ,Assessment,2015,2003,13,no,no,no,no
448,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
331,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
515,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
73,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
250,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
558,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
683,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
681,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
362,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
279,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
647,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
303,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
396,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
392,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
194,4,Catacocha,null,"-4,05","-79,6666666667",null,1400,1750,Bosque seco semidesiduo/Bosque desiduo montano,Assessment,2015,2003,13,no,no,no,no
