Codigo especie,Province,Year of collection,Year of publication,Ecosistem,Behaviour,Call,Ecology,Authors,Toponim,Morfometrics,Locality,Altitude,Latitude / Y,Longitude / X,Min. altitude,Max. altitude,Source
120,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
725,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
724,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
722,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
175,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
654,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
821,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
32,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
523,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
138,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
688,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
689,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
666,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
657,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
667,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
663,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
659,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
665,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
656,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
660,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
673,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
202,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
201,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
192,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
139,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
295,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
211,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
610,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
738,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
620,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
622,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
623,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
624,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
579,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
163,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
692,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
591,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
588,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
593,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
590,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
749,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
49,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
47,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
48,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
143,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
142,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
141,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
527,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
529,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
528,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
144,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
493,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
193,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
375,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
261,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
262,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
608,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
606,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
406,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
405,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
68,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
391,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
551,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
90,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
90,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
20,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
310,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
215,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
377,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
376,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
617,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
618,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
619,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
53,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
236,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
235,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
237,3,2007,2008,null,no,no,no,1,Buenaventura,no,Piñas,0,"-3,66",-79771,500,1150,Field data
191,4,1997-1998,1999,null,no,no,no,2,El tundo,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
424,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
474,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
448,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
117,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
180,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
3,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
1,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
85,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
87,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
86,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
586,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
458,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
552,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
37,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
464,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
333,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
331,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
263,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
511,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
186,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
670,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
730,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
360,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
149,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
269,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
429,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
635,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
479,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
482,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
166,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
5,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
334,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
161,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
442,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
130,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
14,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
492,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
712,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
515,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
512,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
164,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
102,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
245,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
73,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
250,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
558,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
671,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
683,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
681,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
217,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
413,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
362,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
276,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
279,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
614,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
741,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
105,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
324,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
740,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
254,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
647,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
303,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
181,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
642,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
396,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
103,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
351,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
239,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
747,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
373,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
371,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
398,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
322,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
178,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
176,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
403,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
411,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
356,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
387,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
63,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
450,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
452,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
196,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
735,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
194,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
567,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
629,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
547,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
476,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
707,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
106,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
119,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
120,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
725,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
722,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
723,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
721,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
726,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
292,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
686,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
523,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
688,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
687,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
669,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
668,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
208,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
114,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
738,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
623,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
163,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
592,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
749,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
45,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
57,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
60,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
527,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
493,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
608,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
606,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
407,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
405,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
68,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
391,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
550,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
310,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
215,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
376,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
617,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
266,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
601,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
700,4,1997-1998,1999,null,no,no,no,2,El tundo ,no,Sozoranga,0,"-4,3120111111","-79,80385",1400,2100,Assessment
