id,Codigo Especie,Familia,especie,nombre,sinonimo,uicn,endemismo,migracion
11976,UTPL_A0680,74,Saltator striatipectus,Streaked Saltator,null,1,null,null
11977,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
11978,UTPL_A0047,34,Ardea alba,Great Egret,null,1,null,MB - C ?
11979,UTPL_A0158,50,Chloroceryle americana,Green Kingfisher,null,1,null,null
11980,UTPL_A0627,68,Progne chalybea,Gray-breasted Martin,null,1,null,null
11981,UTPL_A0085,56,Brotogeris pyrrhopterus,Gray-cheeked Parakeet,null,4,BT,null
11982,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
11983,UTPL_A0276,79,Euphonia laniirostris,Thick-billed Euphonia,null,1,null,null
11984,UTPL_A0618,70,Polioptila plumbea,Tropical Gnatcatcher,null,1,null,null
11985,UTPL_A0829,62,Tyrannus melancholicus,Tropical Kingbird,null,1,null,MA ? C
11986,UTPL_A0134,35,Cathartes aura,Turkey Vulture,null,1,null,MB - C 
11987,UTPL_A0713,73,Sporophila corvina,Variable Seedeater,null,1,null,null
11988,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
11989,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
11990,UTPL_A0364,78,Icterus graceannae,White-edged Oriole,null,1,BT,null
11991,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
11992,UTPL_A0452,32,Mycteria americana,Wood Stork,null,1,null,null
11993,UTPL_A0155,85,Charadrius vociferus,Killdeer,null,1,null,MB
11994,UTPL_A0341,48,Heliomaster longirostris,Long-billed Starthroat,null,1,null,null
11995,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
11996,UTPL_A0560,83,Phalacrocorax brasilianus,Neotropic Cormorant,null,1,null,null
11997,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
11998,UTPL_A0317,43,Glaucidium peruanum,Peruvian Pygmy-Owl,null,1,BT,null
11999,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
12000,UTPL_A0121,61,Campylorhamphus trochilirostris,Red-billed Scythebill,null,1,null,null
12001,UTPL_A0419,50,Megaceryle torquata,Ringed Kingfisher,null,1,null,null
12002,UTPL_A0700,73,Sicalis flaveola,Saffron Finch,null,1,null,null
12003,UTPL_A0097,37,Buteogallus meridionalis,Savanna Hawk,null,1,null,null
12004,UTPL_A0835,54,Veniliornis callonotus,Scarlet-backed Woodpecker,null,1,BT,null
12005,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
12006,UTPL_A0443,78,Molothrus bonariensis,Shiny Cowbird,null,1,null,null
12007,UTPL_A0259,34,Egretta thula,Snowy Egret,null,1,null,null
12008,UTPL_A0835,54,Veniliornis callonotus,Scarlet-backed Woodpecker,null,1,BT,null
12009,UTPL_A0635,62,Pseudelaenia leucospodia,Gray-and-white Tyrannulet,null,1,BT,null
12010,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,1,null,null
12011,UTPL_A0312,37,Geranoaetus polyosoma,Variable Hawk,null,1,null,null
12012,UTPL_A0586,63,Phytotoma raimondii,Peruvian Plantcutter,null,4,null,null
12013,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
12014,UTPL_A0155,85,Charadrius vociferus,Killdeer,null,1,null,MB
12015,UTPL_A0128,55,Caracara cheriway,Crested Caracara,null,1,null,null
12016,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
12017,UTPL_A0122,69,Campylorhynchus fasciatus,Fasciated Wren,Campylorhynchus fasciatus,1,BT,null
12018,UTPL_A0306,61,Geositta peruviana,Coastal Miner,null,1,null,null
12019,UTPL_A0618,70,Polioptila plumbea,Tropical Gnatcatcher,null,1,null,null
12020,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
12021,UTPL_A0119,62,Camptostoma obsoletum,Southern Beardless-Tyrannulet,null,1,null,null
12022,UTPL_A0865,73,Anisognathus lacrymosus,Lacrimose Mountain-Tanager,null,1,null,null
12023,UTPL_A0874,73,Cnemoscopus rubrirostris,Gray-hooded Bush Tanager,null,1,null,null
12024,UTPL_A0370,73,Iridosornis rufivertex,Golden-crowned Tanager,null,1,null,null
12025,UTPL_A0270,48,Eriocnemis vestita,Glowing Puffleg,Eriocnemis vestitus,1,null,null
12026,UTPL_A0762,73,Tangara vassorii,Blue-and-black Tanager,null,1,null,null
12027,UTPL_A0162,73,Chlorornis riefferii,Grass-green Tanager,null,1,null,null
12028,UTPL_A0391,56,Leptosittaca branickii,Golden-plumed Parakeet,null,2,null,null
12029,UTPL_A0201,73,Conirostrum sitticolor,Blue-backed Conebill,null,1,null,null
12030,UTPL_A0883,73,Dubusia taeniata,Buff-breasted Mountain-Tanager,null,1,null,null
12031,UTPL_A0536,41,Patagioenas fasciata,Band-tailed Pigeon,null,1,null,null
12032,UTPL_A0821,72,Turdus fuscater,Great Thrush,null,1,null,null
12033,UTPL_A0935,73,Hemispingus atropileus,Black-capped Hemispingus,null,1,null,null
12034,UTPL_A0311,37,Geranoaetus melanoleucus,Black-chested Buzzard-Eagle,null,1,null,null
12035,UTPL_A0334,48,Heliangelus amethysticollis,Amethyst-throated Sunangel,null,1,null,null
12036,UTPL_A0189,48,Coeligena torquata,Collared Inca,null,1,null,null
12037,UTPL_A0596,56,Pionus tumultuosus,Speckle-faced Parrot,null,1,null,null
12038,UTPL_A0007,48,Adelomyia melanogenys,Speckled Hummingbird,null,1,null,null
12039,UTPL_A0475,77,Myiothlypis nigrocristatus,Black-crested Warbler,Brasileuterus negrocristata,null,null,null
12040,UTPL_A0653,62,Pyrrhomyias cinnamomeus,Cinnamon Flycatcher,null,1,null,null
12041,UTPL_A0951,77,Myiothlypis luteoviridis,Citrine Warbler,null,null,null,null
12042,UTPL_A0011,48,Aglaiocercus kingi,Long-tailed Sylph,null,1,null,null
12043,UTPL_A0082,48,Boissonneaua matthewsii,Chestnut-breasted Coronet,null,1,null,null
12044,UTPL_A0264,62,Elaenia pallatangae,Sierran Elaenia,null,1,null,null
12045,UTPL_A0060,61,Asthenes griseomurina,Mouse-colored Thistletail,Schizoeaca griseomurina ,1,LVI,null
12046,UTPL_A0246,73,Diglossa cyanea,Masked Flowerpiercer,null,1,null,null
12047,UTPL_A0068,75,Atlapetes pallidinucha,Pale-naped Brush-Finch,null,1,null,null
12048,UTPL_A0458,77,Myioborus melanocephalus,Spectacled Redstart,null,1,null,null
12049,UTPL_A0312,37,Geranoaetus polyosoma,Variable Hawk,null,1,null,null
12050,UTPL_A0335,48,Heliangelus micraster,Little Sunangel,null,1,LOrA,null
12051,UTPL_A0244,73,Diglossa albilatera,White-sided Flowerpiercer,null,1,null,null
12052,UTPL_A0249,73,Diglossa lafresnayii,Glossy Flowerpiercer,null,1,null,null
12053,UTPL_A0412,61,Margarornis squamiger,Pearled Treerunner,null,1,null,null
12054,UTPL_A0472,77,Myiothlypis coronata,Russet-crowned Warbler,null,null,null,null
12055,UTPL_A0065,75,Atlapetes latinuchus,Yellow-breasted Brush-Finch,null,1,null,null
12056,UTPL_A0430,48,Metallura tyrianthina,Tyrian Metaltail,null,1,null,null
12057,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
12058,UTPL_A0785,73,Thraupis cyanocephala,Blue-capped Tanager,null,1,null,null
12059,UTPL_A0347,73,Hemispingus verticalis,Black-headed Hemispingus,null,1,null,null
12060,UTPL_A0300,40,Gallinago jamesoni,Andean Snipe,null,1,null,null
12061,UTPL_A0270,48,Eriocnemis vestita,Glowing Puffleg,Eriocnemis vestitus,1,null,null
12062,UTPL_A0391,56,Leptosittaca branickii,Golden-plumed Parakeet,null,2,null,null
12063,UTPL_A0347,73,Hemispingus verticalis,Black-headed Hemispingus,null,1,null,null
12064,UTPL_A0458,77,Myioborus melanocephalus,Spectacled Redstart,null,1,null,null
12065,UTPL_A0458,77,Myioborus melanocephalus,Spectacled Redstart,null,1,null,null
12066,UTPL_A0246,73,Diglossa cyanea,Masked Flowerpiercer,null,1,null,null
12067,UTPL_A0270,48,Eriocnemis vestita,Glowing Puffleg,Eriocnemis vestitus,1,null,null
12068,UTPL_A0430,48,Metallura tyrianthina,Tyrian Metaltail,null,1,null,null
12069,UTPL_A0246,73,Diglossa cyanea,Masked Flowerpiercer,null,1,null,null
12070,UTPL_A0270,48,Eriocnemis vestita,Glowing Puffleg,Eriocnemis vestitus,1,null,null
12071,UTPL_A0430,48,Metallura tyrianthina,Tyrian Metaltail,null,1,null,null
12072,UTPL_A0640,56,Psittacara erythrogenys,Red-masked Parakeet,null,3,BT,null
12073,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12074,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12075,UTPL_A0640,56,Psittacara erythrogenys,Red-masked Parakeet,null,3,BT,null
12076,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12077,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12078,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12079,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12080,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12081,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12082,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12083,UTPL_A0458,77,Myioborus melanocephalus,Spectacled Redstart,null,1,null,null
12084,UTPL_A0653,62,Pyrrhomyias cinnamomeus,Cinnamon Flycatcher,null,1,null,null
12085,UTPL_A0865,73,Anisognathus lacrymosus,Lacrimose Mountain-Tanager,null,1,null,null
12086,UTPL_A0536,41,Patagioenas fasciata,Band-tailed Pigeon,null,1,null,null
12087,UTPL_A0840,73,Volatinia jacarina,Blue-black Grassquit,null,1,null,null
12088,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
12089,UTPL_A0578,73,Phrygilus plebejus,Ash-breasted Sierra-Finch,null,1,null,null
12090,UTPL_A0786,73,Thraupis episcopus,Blue-gray Tanager,null,1,null,null
12091,UTPL_A0700,73,Sicalis flaveola,Saffron Finch,null,1,null,null
12092,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
12093,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
12094,UTPL_A0462,62,Myiodynastes maculatus,Streaked Flycatcher,null,1,null,MA - C
12095,UTPL_A0217,42,Crotophaga sulcirostris,Groove-billed Ani,null,1,null,null
12096,UTPL_A0829,62,Tyrannus melancholicus,Tropical Kingbird,null,1,null,MA ? C
12097,UTPL_A0821,72,Turdus fuscater,Great Thrush,null,1,null,null
12098,UTPL_A0134,35,Cathartes aura,Turkey Vulture,null,1,null,MB - C 
12099,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
12100,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
12101,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,1,null,null
12102,UTPL_A0683,62,Sayornis nigricans,Black Phoebe,null,1,null,null
12103,UTPL_A0855,75,Zonotrichia capensis,Rufous-collared Sparrow,null,1,null,null
12104,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,1,null,null
12105,UTPL_A0223,29,Crypturellus transfasciatus,Pale-browed Tinamou,null,3,BT,null
12106,UTPL_A0464,62,Myiopagis subplacens,Pacific Elaenia,null,1,BT,null
12107,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
12108,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,1,null,null
12109,UTPL_A0826,72,Turdus reevei,Plumbeous-backed Thrush,null,1,BT,null
12110,UTPL_A0230,66,Cyclarhis gujanensis,Rufous-browed Peppershrike,null,1,null,null
12111,UTPL_A0097,37,Buteogallus meridionalis,Savanna Hawk,null,1,null,null
12112,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
12113,UTPL_A0146,47,Chaetura brachyura,Short-tailed Swift,null,1,null,null
12114,UTPL_A0259,34,Egretta thula,Snowy Egret,null,1,null,null
12115,UTPL_A0119,62,Camptostoma obsoletum,Southern Beardless-Tyrannulet,null,1,null,null
12116,UTPL_A0453,62,Myiarchus phaeocephalus,Sooty-crowned Flycatcher,null,1,BT - RM,null
